iter	Passed	Remaining
2736	6268091	4768054
2737	6269367	4764994
2738	6270574	4761882
2739	6271951	4758900
2740	6273279	4755882
2741	6274516	4752797
2742	6275943	4749857
2743	6277593	4747086
2744	6278800	4743982
2745	6279994	4740869
2746	6281152	4737731
2747	6282511	4734745
2748	6283848	4731744
2749	6285198	4728754
2750	6286509	4725736
2751	6288037	4722882
2752	6289212	4719765
2753	6290329	4716604
2754	6291430	4713435
2755	6292622	4710333
2756	6293840	4707254
2757	6295143	4704239
2758	6296265	4701090
2759	6297489	4698018
2760	6298668	4694915
2761	6299880	4691837
2762	6301046	4688726
2763	6302258	4685651
2764	6303517	4682613
2765	6304915	4679679
2766	6306267	4676711
2767	6307517	4673670
2768	6308729	4670601
2769	6309973	4667557
2770	6311294	4664572
2771	6312467	4661479
2772	6313849	4658541
2773	6315226	4655601
2774	6316422	4652528
2775	6317630	4649466
2776	6318818	4646390
2777	6320074	4643366
2778	6321348	4640356
2779	6322604	4637334
2780	6323845	4634303
2781	6325189	4631348
2782	6326552	4628408
2783	6327906	4625463
2784	6329288	4622539
2785	6331561	4620267
2786	6333063	4617433
2787	6334481	4614537
2788	6336494	4612077
2789	6339008	4609981
2790	6340732	4607310
2791	6341894	4604233
2792	6343165	4601236
2793	6344391	4598208
2794	6345721	4595255
2795	6347258	4592455
2796	6349112	4589884
2797	6350435	4586930
2798	6352006	4584156
2799	6353412	4581264
2800	6354728	4578308
2801	6357150	4576150
2802	6358423	4573165
2803	6359687	4570174
2804	6361085	4567282
2805	6362417	4564342
2806	6363689	4561361
2807	6365290	4558618
2808	6366517	4555606
2809	6367887	4552699
2810	6369222	4549768
2811	6370455	4546765
2812	6371730	4543793
2813	6373024	4540836
2814	6374187	4537787
2815	6375328	4534724
2816	6376476	4531667
2817	6377723	4528681
2818	6379059	4525760
2819	6380306	4522777
2820	6381826	4519988
2821	6383053	4516994
2822	6384458	4514126
2823	6385964	4511331
2824	6387189	4508338
2825	6388331	4505288
2826	6389622	4502344
2827	6390832	4499344
2828	6392228	4496477
2829	6393626	4493612
2830	6394855	4490629
2831	6396023	4487605
2832	6397460	4484770
2833	6398741	4481828
2834	6399958	4478842
2835	6401125	4475822
2836	6402399	4472878
2837	6403633	4469907
2838	6404921	4466976
2839	6406096	4463966
2840	6407989	4461458
2841	6409776	4458876
2842	6411304	4456115
2843	6412648	4453227
2844	6414306	4450559
2845	6416941	4448568
2846	6418422	4445777
2847	6419856	4442955
2848	6421743	4440447
2849	6423167	4437619
2850	6424912	4435014
2851	6426424	4432249
2852	6427724	4429339
2853	6429505	4426762
2854	6431006	4423991
2855	6432352	4421116
2856	6433658	4418213
2857	6435291	4415537
2858	6436829	4412796
2859	6438065	4409849
2860	6439287	4406894
2861	6440519	4403947
2862	6441717	4400977
2863	6442843	4397960
2864	6443944	4394927
2865	6445238	4392027
2866	6446366	4389015
2867	6447664	4386120
2868	6448831	4383137
2869	6450127	4380243
2870	6451387	4377325
2871	6452628	4374396
2872	6454045	4371588
2873	6455355	4368708
2874	6456591	4365778
2875	6457999	4362966
2876	6459387	4360142
2877	6460733	4357291
2878	6461950	4354353
2879	6463093	4351367
2880	6464253	4348393
2881	6465410	4345419
2882	6466634	4342492
2883	6468140	4339754
2884	6469359	4336825
2885	6470644	4333941
2886	6471881	4331026
2887	6473117	4328112
2888	6474411	4325238
2889	6475676	4322346
2890	6476945	4319457
2891	6478172	4316541
2892	6479372	4313609
2893	6480578	4310681
2894	6481871	4307813
2895	6483017	4304849
2896	6484260	4301949
2897	6485477	4299034
2898	6486786	4296181
2899	6488221	4293412
2900	6489516	4290552
2901	6490696	4287617
2902	6491905	4284702
2903	6493152	4281813
2904	6494397	4278924
2905	6495700	4276075
2906	6496888	4273151
2907	6498069	4270223
2908	6499285	4267320
2909	6500619	4264495
2910	6501903	4261639
2911	6503136	4258750
2912	6504420	4255896
2913	6505626	4252992
2914	6506815	4250077
2915	6508042	4247189
2916	6509321	4244336
2917	6510481	4241406
2918	6511810	4238588
2919	6512959	4235654
2920	6514098	4232714
2921	6515515	4229956
2922	6516897	4227176
2923	6518095	4224278
2924	6519295	4221383
2925	6520562	4218532
2926	6521839	4215688
2927	6523152	4212869
2928	6524585	4210128
2929	6526849	4207924
2930	6528449	4205292
2931	6530389	4202880
2932	6531730	4200083
2933	6533329	4197452
2934	6534500	4194548
2935	6535709	4191669
2936	6537006	4188848
2937	6538277	4186010
2938	6539929	4183418
2939	6541893	4181026
2940	6543200	4178215
2941	6544752	4175560
2942	6546144	4172805
2943	6548089	4170403
2944	6549669	4167769
2945	6551278	4165154
2946	6553686	4163047
2947	6555314	4160445
2948	6557009	4157886
2949	6558655	4155297
2950	6560062	4152557
2951	6561702	4149965
2952	6563155	4147256
2953	6564584	4144533
2954	6565992	4141797
2955	6567432	4139082
2956	6568953	4136419
2957	6570335	4133669
2958	6571702	4130911
2959	6573101	4128174
2960	6574499	4125437
2961	6576044	4122793
2962	6577469	4120075
2963	6578828	4117316
2964	6580257	4114602
2965	6581585	4111826
2966	6583119	4109180
2967	6584629	4106519
2968	6585996	4103769
2969	6587486	4101098
2970	6588841	4098343
2971	6590328	4095671
2972	6591764	4092969
2973	6593113	4090213
2974	6594677	4087591
2975	6596083	4084873
2976	6597621	4082236
2977	6599088	4079557
2978	6600595	4076903
2979	6602090	4074243
2980	6603439	4071493
2981	6604912	4068821
2982	6606540	4066244
2983	6607987	4063558
2984	6609310	4060795
2985	6610670	4058057
2986	6612009	4055306
2987	6613377	4052574
2988	6614740	4049841
2989	6616173	4047150
2990	6617628	4044475
2991	6619078	4041797
2992	6620524	4039117
2993	6621949	4036425
2994	6623347	4033718
2995	6624854	4031077
2996	6626240	4028365
2997	6627752	4025729
2998	6629153	4023027
2999	6630614	4020362
3000	6632097	4017711
3001	6633615	4015083
3002	6634996	4012372
3003	6636319	4009627
3004	6637710	4006924
3005	6638958	4004135
3006	6640318	4001415
3007	6642123	3998964
3008	6643372	3996179
3009	6644689	3993436
3010	6645970	3990672
3011	6647374	3987983
3012	6648653	3985220
3013	6649976	3982484
3014	6651243	3979716
3015	6652643	3977027
3016	6654099	3974374
3017	6655474	3971673
3018	6656970	3969045
3019	6658487	3966430
3020	6659903	3963756
3021	6661289	3961064
3022	6662680	3958377
3023	6664115	3955716
3024	6665486	3953018
3025	6667119	3950477
3026	6668555	3947820
3027	6669969	3945150
3028	6671387	3942483
3029	6672851	3939845
3030	6674198	3937138
3031	6675745	3934550
3032	6677115	3931859
3033	6678466	3929157
3034	6679963	3926542
3035	6681310	3923839
3036	6682801	3921222
3037	6684638	3918808
3038	6686067	3916156
3039	6687675	3913610
3040	6689079	3910944
3041	6690382	3908221
3042	6691762	3905543
3043	6693054	3902816
3044	6694442	3900144
3045	6695751	3897428
3046	6697069	3894718
3047	6698359	3891993
3048	6699713	3889305
3049	6700990	3886574
3050	6702288	3883856
3051	6703562	3881125
3052	6704856	3878406
3053	6706155	3875692
3054	6707557	3873038
3055	6708861	3870327
3056	6710214	3867647
3057	6711556	3864961
3058	6712843	3862243
3059	6714086	3859502
3060	6715399	3856802
3061	6716782	3854143
3062	6718052	3851420
3063	6719476	3848786
3064	6721114	3846275
3065	6722536	3843641
3066	6723960	3841010
3067	6725266	3838312
3068	6726702	3835688
3069	6728534	3833291
3070	6729924	3830643
3071	6731360	3828023
3072	6732834	3825424
3073	6734147	3822734
3074	6735611	3820132
3075	6736993	3817483
3076	6738450	3814878
3077	6739821	3812225
3078	6741151	3809549
3079	6742517	3806895
3080	6744113	3804371
3081	6745654	3801817
3082	6747251	3799295
3083	6749002	3796860
3084	6750727	3794412
3085	6752642	3792070
3086	6754335	3789604
3087	6756357	3787323
3088	6757571	3784590
3089	6758937	3781942
3090	6760485	3779397
3091	6761785	3776715
3092	6763055	3774016
3093	6765315	3771871
3094	6766788	3769287
3095	6768591	3766887
3096	6770040	3764291
3097	6771339	3761612
3098	6772938	3759100
3099	6774900	3756791
3100	6776590	3754331
3101	6778610	3752054
3102	6780120	3749496
3103	6782020	3747153
3104	6783379	3744512
3105	6785203	3742129
3106	6787056	3739761
3107	6788275	3737045
3108	6789489	3734328
3109	6790847	3731690
3110	6791975	3728927
3111	6793057	3726140
3112	6794255	3723417
3113	6795418	3720677
3114	6796553	3717921
3115	6797793	3715225
3116	6798953	3712486
3117	6800146	3709765
3118	6801352	3707053
3119	6802687	3704412
3120	6803884	3701696
3121	6805140	3699014
3122	6806279	3696269
3123	6807399	3693515
3124	6808522	3690763
3125	6809722	3688055
3126	6810914	3685343
3127	6812126	3682642
3128	6813380	3679965
3129	6814577	3677259
3130	6815714	3674521
3131	6816855	3671786
3132	6818015	3669062
3133	6819305	3666410
3134	6820555	3663736
3135	6821708	3661012
3136	6822906	3658313
3137	6824116	3655621
3138	6825340	3652937
3139	6826496	3650218
3140	6827686	3647519
3141	6828821	3644791
3142	6830039	3642108
3143	6831195	3639393
3144	6832385	3636697
3145	6833608	3634020
3146	6834834	3631345
3147	6836138	3628712
3148	6837855	3626300
3149	6839491	3623844
3150	6840845	3621240
3151	6842353	3618719
3152	6843816	3616174
3153	6845556	3613776
3154	6847855	3611673
3155	6849484	3609218
3156	6850923	3606663
3157	6852518	3604190
3158	6855412	3602401
3159	6857205	3600032
3160	6858639	3597476
3161	6859889	3594825
3162	6861184	3592197
3163	6862494	3589579
3164	6863993	3587060
3165	6865228	3584403
3166	6866542	3581789
3167	6867848	3579172
3168	6869327	3576645
3169	6871075	3574259
3170	6872861	3571894
3171	6874296	3569346
3172	6875642	3566753
3173	6876957	3564144
3174	6878292	3561547
3175	6879765	3559022
3176	6881249	3556503
3177	6882591	3553912
3178	6884342	3551532
3179	6885500	3548847
3180	6886710	3546190
3181	6887972	3543561
3182	6889311	3540971
3183	6891058	3538593
3184	6892322	3535966
3185	6893674	3533386
3186	6895186	3530889
3187	6897115	3528605
3188	6898517	3526053
3189	6899963	3523523
3190	6901755	3521171
3191	6902992	3518536
3192	6904215	3515895
3193	6905596	3513335
3194	6908190	3511393
3195	6909409	3508752
3196	6910706	3506151
3197	6911907	3503503
3198	6913026	3500813
3199	6914243	3498175
3200	6915530	3495572
3201	6916963	3493044
3202	6918447	3490543
3203	6919746	3487949
3204	6921138	3485403
3205	6922620	3482902
3206	6924003	3480353
3207	6925549	3477886
3208	6927160	3475452
3209	6928479	3472873
3210	6929837	3470314
3211	6931173	3467744
3212	6932678	3465260
3213	6934163	3462766
3214	6935459	3460179
3215	6936844	3457637
3216	6938732	3455346
3217	6940123	3452808
3218	6941374	3450201
3219	6942669	3447617
3220	6943909	3445006
3221	6945166	3442405
3222	6946382	3439784
3223	6947676	3437203
3224	6949049	3434661
3225	6950456	3432138
3226	6951721	3429544
3227	6953037	3426977
3228	6954297	3424382
3229	6955603	3421812
3230	6956806	3419191
3231	6958012	3416573
3232	6959386	3414038
3233	6960651	3411450
3234	6962076	3408942
3235	6963538	3406452
3236	6964710	3403822
3237	6966071	3401284
3238	6967245	3398656
3239	6968744	3396187
3240	6970125	3393661
3241	6971396	3391083
3242	6972740	3388540
3243	6974038	3385977
3244	6975429	3383459
3245	6976652	3380861
3246	6977921	3378285
3247	6979216	3375723
3248	6980438	3373126
3249	6981713	3370556
3250	6982956	3367971
3251	6984199	3365387
3252	6985390	3362779
3253	6986584	3360173
3254	6987908	3357630
3255	6989217	3355082
3256	6990539	3352540
3257	6991829	3349983
3258	6993117	3347426
3259	6994431	3344883
3260	6995879	3342404
3261	6997215	3339872
3262	6998619	3337374
3263	6999996	3334863
3264	7001180	3332261
3265	7002259	3329611
3266	7003374	3326978
3267	7004534	3324367
3268	7005725	3321772
3269	7006885	3319163
3270	7008043	3316555
3271	7009267	3313978
3272	7010386	3311352
3273	7011487	3308719
3274	7012714	3306146
3275	7014002	3303603
3276	7015467	3301144
3277	7016728	3298589
3278	7018094	3296085
3279	7019359	3293534
3280	7020626	3290985
3281	7021953	3288464
3282	7023264	3285938
3283	7024520	3283386
3284	7025907	3280895
3285	7027222	3278372
3286	7028624	3275890
3287	7030026	3273409
3288	7031324	3270880
3289	7032558	3268322
3290	7033765	3265752
3291	7035081	3263234
3292	7036543	3260785
3293	7037875	3258275
3294	7039369	3255841
3295	7040789	3253374
3296	7042039	3250829
3297	7043242	3248263
3298	7044459	3245704
3299	7045838	3243220
3300	7047033	3240653
3301	7048422	3238175
3302	7049752	3235672
3303	7050974	3233119
3304	7052425	3230672
3305	7053739	3228163
3306	7055316	3225775
3307	7056760	3223326
3308	7057952	3220764
3309	7059159	3218209
3310	7060563	3215744
3311	7061830	3213218
3312	7063187	3210733
3313	7064718	3208328
3314	7066018	3205819
3315	7067226	3203269
3316	7068563	3200778
3317	7069823	3198253
3318	7071072	3195724
3319	7072354	3193210
3320	7073561	3190664
3321	7074916	3188184
3322	7076337	3185736
3323	7077682	3183253
3324	7078954	3180739
3325	7080255	3178238
3326	7081590	3175754
3327	7082900	3173258
3328	7084112	3170720
3329	7085437	3168233
3330	7086837	3165780
3331	7088194	3163308
3332	7089533	3160830
3333	7090789	3158315
3334	7092073	3155813
3335	7093313	3153292
3336	7094668	3150823
3337	7095960	3148327
3338	7097202	3145810
3339	7098493	3143314
3340	7099712	3140788
3341	7101037	3138310
3342	7102364	3135833
3343	7103570	3133303
3344	7104882	3130821
3345	7106237	3128358
3346	7107533	3125870
3347	7108805	3123373
3348	7110117	3120893
3349	7111425	3118413
3350	7112725	3115930
3351	7113976	3113425
3352	7115577	3111075
3353	7116779	3108551
3354	7118227	3106135
3355	7119517	3103651
3356	7120818	3101172
3357	7122183	3098722
3358	7123464	3096236
3359	7124697	3093730
3360	7125871	3091199
3361	7127106	3088695
3362	7128653	3086327
3363	7129946	3083850
3364	7131047	3081290
3365	7132261	3078780
3366	7133428	3076251
3367	7134698	3073767
3368	7135862	3071238
3369	7137095	3068739
3370	7138214	3066192
3371	7139358	3063656
3372	7140629	3061176
3373	7141779	3058646
3374	7143055	3056169
3375	7144177	3053628
3376	7145391	3051126
3377	7146659	3048649
3378	7147795	3046116
3379	7148939	3043586
3380	7150034	3041037
3381	7151289	3038557
3382	7152436	3036032
3383	7153524	3033483
3384	7154723	3030981
3385	7155857	3028453
3386	7156977	3025920
3387	7158114	3023394
3388	7159294	3020888
3389	7160409	3018355
3390	7161596	3015853
3391	7162812	3013364
3392	7164016	3010871
3393	7165140	3008345
3394	7166366	3005863
3395	7167618	3003392
3396	7168706	3000853
3397	7169788	2998313
3398	7170953	2995808
3399	7172092	2993294
3400	7173242	2990784
3401	7174718	2988411
3402	7175957	2985940
3403	7177268	2983500
3404	7178589	2981064
3405	7179744	2978560
3406	7181090	2976137
3407	7182454	2973721
3408	7183748	2971277
3409	7185113	2968863
3410	7186399	2966417
3411	7187766	2964005
3412	7189129	2961592
3413	7190514	2959189
3414	7191818	2956753
3415	7193148	2954328
3416	7194539	2951929
3417	7196125	2949611
3418	7197447	2947185
3419	7198828	2944784
3420	7200256	2942402
3421	7201802	2940069
3422	7203233	2937690
3423	7204649	2935305
3424	7206450	2933077
3425	7208681	2931025
3426	7209878	2928552
3427	7211232	2926144
3428	7212700	2923783
3429	7213996	2921353
3430	7215330	2918938
3431	7216829	2916591
3432	7218167	2914180
3433	7219538	2911782
3434	7220799	2909340
3435	7222202	2906957
3436	7223778	2904644
3437	7225244	2902286
3438	7226536	2899860
3439	7227933	2897476
3440	7229437	2895136
3441	7230736	2892714
3442	7232415	2890445
3443	7233930	2888110
3444	7235240	2885695
3445	7236713	2883345
3446	7238049	2880940
3447	7239396	2878541
3448	7240703	2876127
3449	7242102	2873750
3450	7243638	2871427
3451	7245085	2869070
3452	7246562	2866725
3453	7248011	2864370
3454	7249432	2862004
3455	7250896	2859656
3456	7252392	2857321
3457	7253836	2854965
3458	7255202	2852580
3459	7256658	2850230
3460	7258186	2847910
3461	7261161	2846157
3462	7262565	2843788
3463	7264103	2841472
3464	7265615	2839146
3465	7267728	2837056
3466	7269252	2834736
3467	7270710	2832390
3468	7272220	2830065
3469	7273830	2827780
3470	7275371	2825468
3471	7276868	2823140
3472	7278948	2821037
3473	7280680	2818801
3474	7281994	2816402
3475	7283542	2814095
3476	7284769	2811665
3477	7286203	2809315
3478	7287623	2806960
3479	7289195	2804664
3480	7290519	2802273
3481	7292574	2800164
3482	7293907	2797777
3483	7295157	2795360
3484	7296694	2793053
3485	7297971	2790647
3486	7299367	2788287
3487	7300781	2785934
3488	7302008	2783511
3489	7303252	2781095
3490	7304582	2778712
3491	7306042	2776379
3492	7307869	2774186
3493	7309693	2771993
3494	7310868	2769553
3495	7312073	2767126
3496	7313396	2764744
3497	7314607	2762320
3498	7315911	2759932
3499	7317345	2757593
3500	7318531	2755162
3501	7319767	2752750
3502	7320982	2750331
3503	7322348	2747970
3504	7323574	2745556
3505	7324914	2743186
3506	7326478	2740900
3507	7327758	2738509
3508	7329134	2736154
3509	7330662	2733856
3510	7331845	2731430
3511	7333138	2729046
3512	7334341	2726629
3513	7335565	2724221
3514	7336755	2721800
3515	7338003	2719402
3516	7339212	2716990
3517	7340446	2714588
3518	7341677	2712185
3519	7342880	2709773
3520	7344121	2707375
3521	7345338	2704970
3522	7346520	2702551
3523	7347725	2700143
3524	7349112	2697801
3525	7350589	2695494
3526	7351755	2693072
3527	7352894	2690642
3528	7353983	2688194
3529	7355217	2685800
3530	7356449	2683406
3531	7357690	2681015
3532	7358790	2678574
3533	7360005	2676176
3534	7361143	2673750
3535	7362294	2671330
3536	7363452	2668913
3537	7364559	2666478
3538	7365787	2664088
3539	7366884	2661651
3540	7368025	2659231
3541	7369252	2656842
3542	7370504	2654463
3543	7371722	2652072
3544	7372910	2649672
3545	7374064	2647259
3546	7375233	2644854
3547	7376496	2642482
3548	7377771	2640115
3549	7379046	2637749
3550	7380220	2635347
3551	7381534	2632996
3552	7382945	2630680
3553	7384221	2628317
3554	7385423	2625928
3555	7386752	2623585
3556	7388042	2621228
3557	7389288	2618856
3558	7390611	2616513
3559	7391888	2614153
3560	7393220	2611814
3561	7394508	2609460
3562	7395889	2607139
3563	7397200	2604794
3564	7398415	2602416
3565	7399767	2600086
3566	7401092	2597748
3567	7402493	2595436
3568	7403882	2593122
3569	7405222	2590790
3570	7406545	2588453
3571	7407753	2586077
3572	7409339	2583833
3573	7410558	2581462
3574	7411860	2579120
3575	7413162	2576778
3576	7414552	2574468
3577	7415811	2572113
3578	7417204	2569805
3579	7418497	2567463
3580	7420040	2565208
3581	7421497	2562923
3582	7423057	2560675
3583	7424377	2558344
3584	7425806	2556051
3585	7427243	2553762
3586	7428615	2551451
3587	7430231	2549223
3588	7432224	2547126
3589	7434041	2544968
3590	7435389	2542650
3591	7437551	2540611
3592	7439180	2538390
3593	7440876	2536191
3594	7442469	2533958
3595	7443907	2531673
3596	7445423	2529415
3597	7447039	2527191
3598	7448565	2524937
3599	7450125	2522695
3600	7451620	2520431
3601	7453084	2518157
3602	7454556	2515886
3603	7456043	2513621
3604	7457491	2511343
3605	7459007	2509089
3606	7460545	2506842
3607	7462181	2504629
3608	7463793	2502407
3609	7465277	2500144
3610	7466798	2497893
3611	7468340	2495649
3612	7469784	2493374
3613	7471302	2491123
3614	7472739	2488846
3615	7474305	2486612
3616	7475867	2484377
3617	7477262	2482087
3618	7478724	2479820
3619	7480179	2477551
3620	7481591	2475268
3621	7483101	2473018
3622	7484506	2470734
3623	7485917	2468452
3624	7487372	2466185
3625	7488816	2463915
3626	7490259	2461645
3627	7491713	2459380
3628	7493098	2457092
3629	7494563	2454830
3630	7496168	2452615
3631	7497774	2450401
3632	7499310	2448164
3633	7500806	2445915
3634	7502206	2443634
3635	7503712	2441389
3636	7505256	2439156
3637	7506797	2436923
3638	7508364	2434699
3639	7509766	2432421
3640	7511336	2430198
3641	7512770	2427932
3642	7514405	2425731
3643	7515989	2423514
3644	7517505	2421275
3645	7519485	2419187
3646	7520961	2416936
3647	7523438	2415007
3648	7524940	2412765
3649	7526532	2410552
3650	7528058	2408318
3651	7529827	2406163
3652	7531356	2403931
3653	7532671	2401631
3654	7534029	2399346
3655	7535395	2397063
3656	7536733	2394772
3657	7538138	2392503
3658	7539499	2390221
3659	7540876	2387944
3660	7542328	2385691
3661	7543754	2383430
3662	7545078	2381138
3663	7546491	2378874
3664	7547795	2376577
3665	7549070	2374271
3666	7550329	2371960
3667	7551719	2369691
3668	7553041	2367401
3669	7554863	2365269
3670	7556278	2363009
3671	7557717	2360757
3672	7559153	2358505
3673	7560634	2356267
3674	7562021	2354000
3675	7563533	2351773
3676	7565027	2349540
3677	7566385	2347266
3678	7567720	2344985
3679	7569157	2342736
3680	7570694	2340519
3681	7572080	2338255
3682	7573446	2335985
3683	7574757	2333699
3684	7576107	2331426
3685	7577540	2329178
3686	7578864	2326898
3687	7580202	2324622
3688	7581467	2322325
3689	7582771	2320040
3690	7584121	2317770
3691	7585478	2315502
3692	7586769	2313214
3693	7588256	2310987
3694	7589628	2308725
3695	7590965	2306454
3696	7592327	2304190
3697	7593677	2301923
3698	7595017	2299653
3699	7596391	2297395
3700	7598067	2295228
3701	7599526	2292996
3702	7600903	2290739
3703	7602263	2288478
3704	7603626	2286218
3705	7605012	2283966
3706	7606482	2281739
3707	7607853	2279483
3708	7609116	2277195
3709	7610465	2274934
3710	7611840	2272681
3711	7613173	2270415
3712	7614654	2268195
3713	7616099	2265963
3714	7617535	2263730
3715	7618896	2261475
3716	7620368	2259253
3717	7621895	2257048
3718	7623357	2254824
3719	7624712	2252569
3720	7626173	2250346
3721	7627644	2248126
3722	7629131	2245911
3723	7630580	2243685
3724	7631888	2241419
3725	7633264	2239172
3726	7634616	2236920
3727	7636109	2234709
3728	7637619	2232503
3729	7639120	2230295
3730	7640535	2228062
3731	7642166	2225893
3732	7643665	2223686
3733	7645035	2221441
3734	7646590	2219251
3735	7648045	2217032
3736	7649395	2214783
3737	7650669	2212513
3738	7651985	2210255
3739	7653236	2207979
3740	7654622	2205742
3741	7655920	2203481
3742	7657278	2201237
3743	7658516	2198959
3744	7659837	2196706
3745	7661172	2194457
3746	7662532	2192216
3747	7663954	2189993
3748	7665375	2187770
3749	7667005	2185607
3750	7668456	2183394
3751	7669950	2181193
3752	7671362	2178969
3753	7672781	2176748
3754	7674123	2174505
3755	7675645	2172313
3756	7677199	2170132
3757	7678704	2167936
3758	7680188	2165735
3759	7681644	2163526
3760	7683112	2161322
3761	7684863	2159197
3762	7686324	2156991
3763	7687815	2154794
3764	7689284	2152591
3765	7690671	2150365
3766	7692037	2148134
3767	7693548	2145944
3768	7695141	2143777
3769	7696592	2141571
3770	7698096	2139380
3771	7699579	2137184
3772	7701045	2134983
3773	7702430	2132761
3774	7703907	2130564
3775	7705279	2128338
3776	7706673	2126119
3777	7708141	2123921
3778	7709631	2121729
3779	7711243	2119571
3780	7712678	2117365
3781	7714080	2115151
3782	7715498	2112941
3783	7717036	2110764
3784	7718425	2108547
3785	7719855	2106341
3786	7721293	2104139
3787	7722568	2101892
3788	7723822	2099640
3789	7725183	2097417
3790	7726497	2095183
3791	7728177	2093048
3792	7729455	2090804
3793	7730782	2088574
3794	7732131	2086351
3795	7733410	2084109
3796	7734696	2081869
3797	7736258	2079704
3798	7737650	2077494
3799	7739128	2075308
3800	7740598	2073119
3801	7741965	2070904
3802	7743257	2068669
3803	7744615	2066452
3804	7746021	2064248
3805	7747698	2062117
3806	7749331	2059974
3807	7750769	2057780
3808	7752178	2055578
3809	7753766	2053425
3810	7755152	2051218
3811	7756588	2049025
3812	7758020	2046831
3813	7759456	2044639
3814	7760915	2042453
3815	7762299	2040247
3816	7763738	2038057
3817	7765186	2035870
3818	7766570	2033665
3819	7768049	2031487
3820	7769596	2029326
3821	7771370	2027225
3822	7772770	2025027
3823	7774239	2022847
3824	7775773	2020684
3825	7777276	2018514
3826	7779191	2016451
3827	7781032	2014368
3828	7782829	2012275
3829	7784575	2010168
3830	7786228	2008037
3831	7787773	2005880
3832	7789406	2003744
3833	7790995	2001598
3834	7792704	1999484
3835	7794299	1997340
3836	7795623	1995126
3837	7797007	1992929
3838	7798305	1990711
3839	7799542	1988477
3840	7800805	1986250
3841	7802299	1984083
3842	7803610	1981869
3843	7805069	1979693
3844	7806380	1977481
3845	7807804	1975297
3846	7809145	1973093
3847	7810579	1970912
3848	7811917	1968708
3849	7813285	1966512
3850	7814907	1964380
3851	7816339	1962201
3852	7817675	1959998
3853	7819105	1957819
3854	7820567	1955648
3855	7821906	1953448
3856	7823422	1951291
3857	7824751	1949089
3858	7826189	1946914
3859	7827567	1944724
3860	7828815	1942503
3861	7830127	1940298
3862	7831470	1938101
3863	7832711	1935879
3864	7834945	1933903
3865	7837515	1932010
3866	7839119	1929878
3867	7840855	1927780
3868	7842287	1925606
3869	7843744	1923440
3870	7845125	1921255
3871	7846410	1919047
3872	7847635	1916824
3873	7848927	1914619
3874	7850508	1912485
3875	7851881	1910300
3876	7853119	1908083
3877	7854590	1905922
3878	7855895	1903723
3879	7857570	1901613
3880	7858938	1899429
3881	7860324	1897249
3882	7861773	1895086
3883	7863160	1892908
3884	7864769	1890783
3885	7866178	1888611
3886	7867494	1886417
3887	7868853	1884234
3888	7870227	1882054
3889	7871563	1879866
3890	7872972	1877696
3891	7874381	1875527
3892	7875699	1873336
3893	7876985	1871137
3894	7878233	1868931
3895	7879489	1866727
3896	7880826	1864542
3897	7882433	1862422
3898	7883751	1860233
3899	7885116	1858056
3900	7886433	1855869
3901	7887759	1853684
3902	7889033	1851487
3903	7890252	1849277
3904	7891471	1847069
3905	7892775	1844880
3906	7894204	1842721
3907	7895473	1840526
3908	7896859	1838358
3909	7898125	1836162
3910	7899403	1833970
3911	7900727	1831789
3912	7902034	1829604
3913	7903549	1827468
3914	7904805	1825273
3915	7906024	1823069
3916	7907607	1820950
3917	7908808	1818743
3918	7910109	1816559
3919	7911390	1814372
3920	7912645	1812179
3921	7913976	1810004
3922	7915237	1807813
3923	7916566	1805638
3924	7917935	1803473
3925	7919265	1801300
3926	7920495	1799104
3927	7921714	1796906
3928	7922984	1794720
3929	7924224	1792528
3930	7925537	1790352
3931	7926881	1788185
3932	7928429	1786063
3933	7929890	1783923
3934	7931174	1781742
3935	7932399	1779550
3936	7933638	1777360
3937	7934937	1775185
3938	7936185	1772999
3939	7937501	1770828
3940	7939637	1768840
3941	7942598	1767036
3942	7944095	1764906
3943	7945502	1762757
3944	7946788	1760581
3945	7948197	1758432
3946	7949531	1756268
3947	7951225	1754183
3948	7952508	1752008
3949	7953897	1749857
3950	7955379	1747727
3951	7956742	1745570
3952	7958102	1743414
3953	7959507	1741268
3954	7960829	1739104
3955	7962221	1736955
3956	7963541	1734792
3957	7964952	1732648
3958	7966259	1730483
3959	7967588	1728322
3960	7969029	1726187
3961	7970383	1724032
3962	7971702	1721871
3963	7973075	1719722
3964	7974430	1717569
3965	7975817	1715424
3966	7977161	1713269
3967	7978457	1711105
3968	7979931	1708980
3969	7981284	1706828
3970	7982549	1704659
3971	7983875	1702503
3972	7985100	1700325
3973	7986376	1698159
3974	7987895	1696046
3975	7989307	1693909
3976	7990580	1691744
3977	7991875	1689584
3978	7993164	1687423
3979	7994803	1685336
3980	7996154	1683189
3981	7997395	1681019
3982	7998826	1678890
3983	8000316	1676773
3984	8001655	1674624
3985	8002964	1672470
3986	8004222	1670306
3987	8005533	1668154
3988	8006795	1665991
3989	8008196	1663858
3990	8009553	1661716
3991	8010862	1659564
3992	8012281	1657436
3993	8013689	1655306
3994	8014977	1653151
3995	8016446	1651034
3996	8017788	1648892
3997	8019122	1646748
3998	8020404	1644593
3999	8021819	1642467
4000	8023086	1640311
4001	8024485	1638182
4002	8026166	1636110
4003	8028092	1634089
4004	8029434	1631949
4005	8030710	1629797
4006	8032090	1627665
